,Location,Price,Type,rooms,Property ID
134,kent,"£1,500,000        ",detached,5,prop84026139
135,kent,"£1,500,000        ",detached,5,prop120204557
136,kent,"£1,500,000        ",detached,5,prop109780391
137,kent,"£1,500,000        ",detached,5,prop121936745
138,kent,"£1,500,000        ",detached,5,prop119275733
139,kent,"£1,500,000        ",detached,5,prop120666983
140,kent,"£1,500,000        ",detached,5,prop111909308
141,kent,"£1,500,000        ",detached,5,prop122039990
142,kent,"£1,500,000        ",detached,5,prop116066990
143,kent,"£1,500,000        ",detached,5,prop117861677
144,kent,"£1,500,000        ",detached,5,prop118981937
145,kent,"£1,500,000        ",detached,5,prop83600613
146,kent,"£1,500,000        ",detached,5,prop113093477
147,kent,"£1,495,000        ",detached,5,prop121240196
148,kent,"£1,495,000        ",detached,5,prop115740110
149,kent,"£1,495,000        ",detached,5,prop120361247
150,kent,"£1,475,000        ",detached,5,prop121787336
151,kent,"£1,495,000        ",detached,5,prop120376361
152,kent,"£1,495,000        ",detached,5,prop113206829
153,kent,"£1,475,000        ",detached,5,prop121787336
154,kent,"£1,450,000        ",detached,5,prop121313285
155,kent,POA        ,detached,5,prop114373901
156,kent,"£1,450,000        ",detached,5,prop120778514
157,kent,"£1,450,000        ",detached,5,prop115442141
158,kent,POA        ,detached,5,prop120539099
159,kent,"£1,450,000        ",detached,5,prop116975060
160,kent,"£1,450,000        ",detached,5,prop118392590
161,kent,"£1,450,000        ",detached,5,prop116115578
162,kent,"£1,450,000        ",detached,5,prop116465405
163,kent,"£1,425,000        ",detached,5,prop115837151
164,kent,"£1,425,000        ",detached,5,prop120844481
165,kent,"£1,425,000        ",detached,5,prop121242752
166,kent,"£1,425,000        ",detached,5,prop120361775
167,kent,"£1,400,000        ",detached,5,prop115010330
168,kent,"£1,400,000        ",detached,5,prop120973835
169,kent,"£1,400,000        ",detached,5,prop119406674
170,kent,"£1,400,000        ",detached,5,prop119564660
171,kent,"£1,400,000        ",detached,5,prop120361844
172,kent,"£1,400,000        ",detached,5,prop120347771
173,kent,"£1,400,000        ",detached,5,prop120111167
174,kent,"£1,400,000        ",detached,5,prop121180409
175,kent,"£2,000,000        ",detached,5,prop120378026
176,kent,"£1,400,000        ",detached,5,prop121923080
177,kent,POA        ,detached,5,prop117894158
178,kent,"£1,400,000        ",detached,5,prop115446692
179,kent,"£1,400,000        ",detached,5,prop120886313
180,kent,"£1,400,000        ",detached,5,prop122000750
181,kent,"£1,400,000        ",detached,5,prop121334918
182,kent,"£1,400,000        ",detached,5,prop121169600
183,kent,"£1,400,000        ",detached,5,prop120299927
184,kent,"£1,400,000        ",detached,5,prop118314878
185,kent,"£1,395,000        ",detached,5,prop118231973
186,kent,"£1,395,000        ",detached,5,prop120508124
187,kent,"£1,395,000        ",detached,5,prop120844538
188,kent,"£1,395,000        ",detached,5,prop121804793
189,kent,"£1,395,000        ",detached,5,prop120169745
190,kent,"£1,395,000        ",detached,5,prop80230752
191,kent,"£1,395,000        ",detached,5,prop118881371
192,kent,"£1,395,000        ",detached,5,prop120540701
193,kent,"£1,385,000        ",detached,5,prop116088977
194,kent,"£1,375,000        ",detached,5,prop121275173
195,kent,"£1,375,000        ",detached,5,prop116760323
196,kent,"£1,375,000        ",detached,5,prop121117925
197,kent,"£1,375,000        ",detached,5,prop121223900
198,kent,"£1,375,000        ",detached,5,prop118061258
199,kent,"£1,375,000        ",detached,5,prop118061273
200,kent,"£895,000        ",detached,5,prop120151721
201,kent,"£1,375,000        ",detached,5,prop121219220
202,kent,"£1,375,000        ",detached,5,prop112017632
203,kent,"£1,350,000        ",detached,5,prop119593832
204,kent,"£1,350,000        ",detached,5,prop119666501
205,kent,"£1,350,000        ",detached,5,prop121243541
206,kent,"£1,350,000        ",detached,5,prop102227696
207,kent,"£1,350,000        ",detached,5,prop121140851
208,kent,"£1,350,000        ",detached,5,prop121830701
209,kent,"£1,350,000        ",detached,5,prop118775159
210,kent,"£1,350,000        ",detached,5,prop119224094
211,kent,"£1,350,000        ",detached,5,prop121753931
212,kent,"£1,350,000        ",detached,5,prop114953651
213,kent,"£1,350,000        ",detached,5,prop80405991
214,kent,"£1,350,000        ",detached,5,prop118014440
215,kent,"£1,350,000        ",detached,5,prop113340500
216,kent,"£1,350,000        ",detached,5,prop120207710
217,kent,"£1,350,000        ",detached,5,prop113287907
218,kent,"£1,350,000        ",detached,5,prop117984353
219,kent,"£1,350,000        ",detached,5,prop119023673
220,kent,"£1,350,000        ",detached,5,prop111720134
221,kent,"£1,350,000        ",detached,5,prop121047701
222,kent,"£1,350,000        ",detached,5,prop83589342
223,kent,"£1,350,000        ",detached,5,prop121954115
224,kent,"£1,350,000        ",detached,5,prop115319807
225,kent,"£725,000        ",detached,5,prop121854842
226,kent,"£1,350,000        ",detached,5,prop118491449
227,kent,"£1,350,000        ",detached,5,prop114063173
228,kent,POA        ,detached,5,prop119341574
229,kent,"£1,310,000        ",detached,5,prop109859795
230,kent,"£1,300,000        ",detached,5,prop121353650
231,kent,"£1,300,000        ",detached,5,prop121332350
232,kent,"£1,300,000        ",detached,5,prop121680929
233,kent,"£1,300,000        ",detached,5,prop114604082
234,kent,"£1,300,000        ",detached,5,prop84006387
235,kent,"£1,300,000        ",detached,5,prop118026923
236,kent,"£1,300,000        ",detached,5,prop121346879
237,kent,"£1,300,000        ",detached,5,prop121515110
238,kent,"£1,300,000        ",detached,5,prop121658294
239,kent,"£1,300,000        ",detached,5,prop120693734
240,kent,"£1,300,000        ",detached,5,prop117984458
241,kent,"£1,300,000        ",detached,5,prop116366066
242,kent,"£1,300,000        ",detached,5,prop108679751
243,kent,"£1,300,000        ",detached,5,prop120246551
244,kent,POA        ,detached,5,prop106602233
245,kent,"£1,300,000        ",detached,5,prop108051068
246,kent,"£1,295,000        ",detached,5,prop106868855
247,kent,"£1,295,000        ",detached,5,prop118670438
248,kent,"£1,295,000        ",detached,5,prop120909569
249,kent,"£1,275,000        ",detached,5,prop79178250
250,kent,"£900,000        ",detached,5,prop121052930
251,kent,"£1,250,000        ",detached,5,prop121337591
252,kent,"£1,250,000        ",detached,5,prop121752323
253,kent,"£1,250,000        ",detached,5,prop121946036
254,kent,"£1,250,000        ",detached,5,prop122029223
255,kent,"£1,250,000        ",detached,5,prop118724870
256,kent,"£1,250,000        ",detached,5,prop118713539
257,kent,"£1,250,000        ",detached,5,prop119715896
258,kent,"£1,250,000        ",detached,5,prop120606599
259,kent,"£1,250,000        ",detached,5,prop109859780
260,kent,"£1,250,000        ",detached,5,prop79918557
261,kent,"£1,250,000        ",detached,5,prop119088065
262,kent,"£1,250,000        ",detached,5,prop121444814
263,kent,"£1,250,000        ",detached,5,prop112875839
264,kent,"£1,250,000        ",detached,5,prop121749254
265,kent,"£1,250,000        ",detached,5,prop120969908
266,kent,"£1,250,000        ",detached,5,prop119431817
267,kent,"£1,250,000        ",detached,5,prop121881863
268,kent,"£1,250,000        ",detached,5,prop120361553
269,kent,"£1,250,000        ",detached,5,prop114883814
270,kent,"£1,250,000        ",detached,5,prop113039555
271,kent,"£1,250,000        ",detached,5,prop114439043
272,kent,"£1,250,000        ",detached,5,prop120312104
273,kent,"£1,250,000        ",detached,5,prop121541876
274,kent,"£1,250,000        ",detached,5,prop120237029
275,kent,"£1,100,000        ",detached,5,prop121832933
276,kent,"£1,250,000        ",detached,5,prop114606029
277,kent,"£1,250,000        ",detached,5,prop120424790
278,kent,"£1,250,000        ",detached,5,prop110942864
279,kent,"£1,250,000        ",detached,5,prop114944285
280,kent,"£1,250,000        ",detached,5,prop110942888
281,kent,"£1,250,000        ",detached,5,prop116993291
282,kent,"£1,250,000        ",detached,5,prop120712790
283,kent,"£1,250,000        ",detached,5,prop80482224
284,kent,"£1,250,000        ",detached,5,prop120820829
285,kent,"£1,245,000        ",detached,5,prop120634028
286,kent,"£1,200,000        ",detached,5,prop120245012
287,kent,"£1,200,000        ",detached,5,prop113542949
288,kent,"£1,200,000        ",detached,5,prop121078835
289,kent,"£1,200,000        ",detached,5,prop120620303
290,kent,"£1,200,000        ",detached,5,prop121679828
291,kent,"£1,200,000        ",detached,5,prop121456958
292,kent,"£1,200,000        ",detached,5,prop121192214
293,kent,"£1,200,000        ",detached,5,prop107944196
294,kent,"£1,200,000        ",detached,5,prop117742436
295,kent,"£1,200,000        ",detached,5,prop119146202
296,kent,"£1,200,000        ",detached,5,prop120020675
297,kent,"£1,195,000        ",detached,5,prop119461541
298,kent,"£1,185,000        ",detached,5,prop120592931
299,kent,"£1,185,000        ",detached,5,prop121794080
300,kent,"£1,100,000        ",detached,5,prop121832933
301,kent,"£1,180,000        ",detached,5,prop121488479
302,kent,"£1,175,000        ",detached,5,prop119221469
303,kent,"£1,175,000        ",detached,5,prop111607229
304,kent,"£1,175,000        ",detached,5,prop111409073
305,kent,"£1,150,000        ",detached,5,prop119499545
306,kent,"£1,150,000        ",detached,5,prop118578728
307,kent,"£1,150,000        ",detached,5,prop118524947
308,kent,"£1,150,000        ",detached,5,prop115779077
309,kent,"£1,150,000        ",detached,5,prop118590779
310,kent,"£1,150,000        ",detached,5,prop119865641
311,kent,"£1,150,000        ",detached,5,prop109105097
312,kent,"£1,150,000        ",detached,5,prop117618899
313,kent,"£1,150,000        ",detached,5,prop121472369
314,kent,"£1,150,000        ",detached,5,prop90966820
315,kent,"£1,150,000        ",detached,5,prop119811692
316,kent,"£1,150,000        ",detached,5,prop108622676
317,kent,"£1,150,000        ",detached,5,prop121151024
318,kent,"£1,150,000        ",detached,5,prop117911045
319,kent,"£1,150,000        ",detached,5,prop120022001
320,kent,"£1,150,000        ",detached,5,prop114914705
321,kent,"£1,150,000        ",detached,5,prop106333853
322,kent,"£1,150,000        ",detached,5,prop118865141
323,kent,"£1,150,000        ",detached,5,prop114893267
324,kent,"£1,125,000        ",detached,5,prop121046576
325,kent,"£750,000        ",detached,5,prop121393793
326,kent,"£1,100,000        ",detached,5,prop121725200
327,kent,"£1,100,000        ",detached,5,prop121947278
328,kent,"£1,100,000        ",detached,5,prop82742520
329,kent,"£1,100,000        ",detached,5,prop120905906
330,kent,"£1,100,000        ",detached,5,prop121827017
331,kent,"£1,100,000        ",detached,5,prop121452557
332,kent,"£1,100,000        ",detached,5,prop121846175
333,kent,"£1,100,000        ",detached,5,prop118755143
334,kent,"£1,100,000        ",detached,5,prop120263936
335,kent,"£1,100,000        ",detached,5,prop121917866
336,kent,"£1,100,000        ",detached,5,prop116838116
337,kent,"£1,100,000        ",detached,5,prop110473073
338,kent,"£1,100,000        ",detached,5,prop120434636
339,kent,"£1,100,000        ",detached,5,prop107851748
340,kent,"£1,100,000        ",detached,5,prop109790585
341,kent,"£1,100,000        ",detached,5,prop114429713
342,kent,"£1,100,000        ",detached,5,prop121832933
343,kent,"£1,100,000        ",detached,5,prop111595163
344,kent,"£1,100,000        ",detached,5,prop118628363
345,kent,"£1,100,000        ",detached,5,prop118027307
346,kent,"£1,100,000        ",detached,5,prop115887326
347,kent,"£1,100,000        ",detached,5,prop120296675
348,kent,"£1,100,000        ",detached,5,prop119817422
349,kent,"£1,100,000        ",detached,5,prop118487438
350,kent,"£1,495,000        ",detached,5,prop120376361
351,kent,"£1,100,000        ",detached,5,prop114353720
352,kent,"£1,100,000        ",detached,5,prop119788565
353,kent,"£1,100,000        ",detached,5,prop120447770
354,kent,"£1,100,000        ",detached,5,prop121403207
355,kent,"£1,095,000        ",detached,5,prop122047532
356,kent,"£1,095,000        ",detached,5,prop112155965
357,kent,"£1,095,000        ",detached,5,prop120661010
358,kent,"£1,075,000        ",detached,5,prop118301894
359,kent,"£1,075,000        ",detached,5,prop121269629
360,kent,"£1,050,000        ",detached,5,prop108206306
361,kent,"£1,050,000        ",detached,5,prop116044577
362,kent,"£1,050,000        ",detached,5,prop110243735
363,kent,"£1,050,000        ",detached,5,prop118729616
364,kent,"£1,050,000        ",detached,5,prop107067884
365,kent,"£1,050,000        ",detached,5,prop114881099
366,kent,"£1,050,000        ",detached,5,prop73947108
367,kent,"£1,000,000        ",detached,5,prop114256910
368,kent,"£1,000,000        ",detached,5,prop121832432
369,kent,"£1,000,000        ",detached,5,prop121111235
370,kent,"£1,000,000        ",detached,5,prop119483135
371,kent,"£1,000,000        ",detached,5,prop119146049
372,kent,"£1,000,000        ",detached,5,prop121586048
373,kent,"£1,000,000        ",detached,5,prop116821754
374,kent,"£1,000,000        ",detached,5,prop120797525
375,kent,"£525,000        ",detached,5,prop121771847
376,kent,"£1,000,000        ",detached,5,prop112074968
377,kent,"£1,000,000        ",detached,5,prop121075361
378,kent,"£1,000,000        ",detached,5,prop84003441
379,kent,"£1,000,000        ",detached,5,prop121559141
380,kent,"£1,000,000        ",detached,5,prop121718276
381,kent,"£1,000,000        ",detached,5,prop120855221
382,kent,"£1,000,000        ",detached,5,prop118053437
383,kent,POA        ,detached,5,prop106832108
384,kent,"£1,000,000        ",detached,5,prop121720862
385,kent,"£1,000,000        ",detached,5,prop120326357
386,kent,"£1,000,000        ",detached,5,prop120904430
387,kent,"£1,000,000        ",detached,5,prop114346361
388,kent,"£1,000,000        ",detached,5,prop119344133
389,kent,"£1,000,000        ",detached,5,prop121273820
390,kent,"£1,000,000        ",detached,5,prop114482738
391,kent,"£1,000,000        ",detached,5,prop95512309
392,kent,"£1,000,000        ",detached,5,prop118201181
393,kent,"£1,000,000        ",detached,5,prop121049477
394,kent,"£1,000,000        ",detached,5,prop117186308
395,kent,"£1,000,000        ",detached,5,prop120656333
396,kent,"£999,995        ",detached,5,prop117218444
397,kent,"£999,995        ",detached,5,prop116283527
398,kent,"£995,000        ",detached,5,prop121557437
399,kent,"£995,000        ",detached,5,prop119688680
400,kent,"£1,800,000        ",detached,5,prop121787915
401,kent,"£995,000        ",detached,5,prop116730272
402,kent,"£995,000        ",detached,5,prop119699864
403,kent,"£995,000        ",detached,5,prop114068636
404,kent,"£995,000        ",detached,5,prop94299124
405,kent,"£995,000        ",detached,5,prop120714065
406,kent,"£995,000        ",detached,5,prop121158164
407,kent,"£990,000        ",detached,5,prop120973244
408,kent,"£980,000        ",detached,5,prop115196675
409,kent,"£975,000        ",detached,5,prop121926428
410,kent,"£975,000        ",detached,5,prop121371569
411,kent,"£975,000        ",detached,5,prop111347789
412,kent,"£975,000        ",detached,5,prop120840584
413,kent,"£975,000        ",detached,5,prop106664003
414,kent,"£975,000        ",detached,5,prop119013356
415,kent,"£975,000        ",detached,5,prop118751354
416,kent,"£975,000        ",detached,5,prop120121154
417,kent,"£975,000        ",detached,5,prop113573888
418,kent,"£975,000        ",detached,5,prop86168335
419,kent,"£965,000        ",detached,5,prop109851080
420,kent,"£965,000        ",detached,5,prop119940755
421,kent,"£950,000        ",detached,5,prop119040416
422,kent,"£950,000        ",detached,5,prop116550398
423,kent,"£950,000        ",detached,5,prop121550657
424,kent,"£950,000        ",detached,5,prop120465857
425,kent,"£750,000        ",detached,5,prop121393793
426,kent,"£950,000        ",detached,5,prop119656664
427,kent,"£950,000        ",detached,5,prop113210363
428,kent,"£950,000        ",detached,5,prop120077195
429,kent,"£950,000        ",detached,5,prop113794808
430,kent,"£950,000        ",detached,5,prop113063648
431,kent,"£950,000        ",detached,5,prop111409754
432,kent,"£950,000        ",detached,5,prop121482149
433,kent,"£950,000        ",detached,5,prop106569770
434,kent,"£950,000        ",detached,5,prop110430305
435,kent,"£950,000        ",detached,5,prop121432400
436,kent,"£950,000        ",detached,5,prop114667217
437,kent,"£950,000        ",detached,5,prop120972233
438,kent,"£950,000        ",detached,5,prop110301521
439,kent,"£950,000        ",detached,5,prop120682166
440,kent,"£950,000        ",detached,5,prop121755023
441,kent,"£950,000        ",detached,5,prop109939724
442,kent,"£950,000        ",detached,5,prop116898644
443,kent,"£950,000        ",detached,5,prop81528048
444,kent,"£950,000        ",detached,5,prop117386759
445,kent,"£950,000        ",detached,5,prop122029040
446,kent,"£949,995        ",detached,5,prop115474031
447,kent,"£945,000        ",detached,5,prop114522419
448,kent,"£940,000        ",detached,5,prop115158014
449,kent,"£935,000        ",detached,5,prop111713927
450,kent,"£1,180,000        ",detached,5,prop121488479
451,kent,"£929,000        ",detached,5,prop114786935
452,kent,"£925,000        ",detached,5,prop121363724
453,kent,"£925,000        ",detached,5,prop119726756
454,kent,"£925,000        ",detached,5,prop112926845
455,kent,"£925,000        ",detached,5,prop122061146
456,kent,"£925,000        ",detached,5,prop114122270
457,kent,"£925,000        ",detached,5,prop121271456
458,kent,"£925,000        ",detached,5,prop111879089
459,kent,"£925,000        ",detached,5,prop119416538
460,kent,"£925,000        ",detached,5,prop114398768
461,kent,"£925,000        ",detached,5,prop80113092
462,kent,"£925,000        ",detached,5,prop120255725
463,kent,"£915,000        ",detached,5,prop119784926
464,kent,"£900,000        ",detached,5,prop120050492
465,kent,"£900,000        ",detached,5,prop120368561
466,kent,"£900,000        ",detached,5,prop120853919
467,kent,"£900,000        ",detached,5,prop113479898
468,kent,"£900,000        ",detached,5,prop113700827
469,kent,"£900,000        ",detached,5,prop117145475
470,kent,"£900,000        ",detached,5,prop113506847
471,kent,"£900,000        ",detached,5,prop84035061
472,kent,"£900,000        ",detached,5,prop112743059
473,kent,"£900,000        ",detached,5,prop115522499
474,kent,"£900,000        ",detached,5,prop117821231
475,kent,"£850,000        ",detached,5,prop121968374
476,kent,"£900,000        ",detached,5,prop119304614
477,kent,"£900,000        ",detached,5,prop110220998
478,kent,"£900,000        ",detached,5,prop111571052
479,kent,"£900,000        ",detached,5,prop121052930
480,kent,"£900,000        ",detached,5,prop120169700
481,kent,"£900,000        ",detached,5,prop112573214
482,kent,"£900,000        ",detached,5,prop121839896
483,kent,"£900,000        ",detached,5,prop113674910
484,kent,"£900,000        ",detached,5,prop113111069
485,kent,"£895,995        ",detached,5,prop115827908
486,kent,"£895,000        ",detached,5,prop119822636
487,kent,"£895,000        ",detached,5,prop99796415
488,kent,"£895,000        ",detached,5,prop113195966
489,kent,"£895,000        ",detached,5,prop67933760
490,kent,"£895,000        ",detached,5,prop120083588
491,kent,"£895,000        ",detached,5,prop79622289
492,kent,"£895,000        ",detached,5,prop120151721
493,kent,"£890,000        ",detached,5,prop115853231
494,kent,"£885,000        ",detached,5,prop118801910
495,kent,"£880,000        ",detached,5,prop90862273
496,kent,"£875,000        ",detached,5,prop113878955
497,kent,"£875,000        ",detached,5,prop115407257
498,kent,"£875,000        ",detached,5,prop115782176
499,kent,"£875,000        ",detached,5,prop120206780
500,kent,"£1,350,000        ",detached,5,prop121243541
501,kent,"£875,000        ",detached,5,prop109519694
502,kent,"£875,000        ",detached,5,prop120955433
503,kent,"£875,000        ",detached,5,prop119854331
504,kent,"£875,000        ",detached,5,prop114541370
505,kent,"£875,000        ",detached,5,prop115727168
506,kent,"£875,000        ",detached,5,prop120911912
507,kent,"£875,000        ",detached,5,prop117023807
508,kent,"£875,000        ",detached,5,prop118364936
509,kent,"£875,000        ",detached,5,prop121788992
510,kent,"£875,000        ",detached,5,prop120381764
511,kent,"£875,000        ",detached,5,prop115934402
512,kent,"£875,000        ",detached,5,prop119811515
513,kent,"£875,000        ",detached,5,prop113449625
514,kent,"£875,000        ",detached,5,prop118427072
515,kent,"£875,000        ",detached,5,prop109194851
516,kent,"£865,000        ",detached,5,prop121979369
517,kent,"£860,000        ",detached,5,prop111223967
518,kent,"£860,000        ",detached,5,prop110547749
519,kent,"£855,000        ",detached,5,prop109939385
520,kent,"£855,000        ",detached,5,prop121823045
521,kent,"£850,000        ",detached,5,prop119873978
522,kent,"£850,000        ",detached,5,prop110037608
523,kent,"£850,000        ",detached,5,prop121212761
524,kent,"£850,000        ",detached,5,prop122034683
525,kent,"£1,500,000        ",detached,5,prop121986140
526,kent,"£850,000        ",detached,5,prop121192988
527,kent,"£850,000        ",detached,5,prop118904813
528,kent,"£850,000        ",detached,5,prop120858176
529,kent,"£850,000        ",detached,5,prop118533185
530,kent,"£850,000        ",detached,5,prop111549794
531,kent,"£850,000        ",detached,5,prop81009639
532,kent,"£850,000        ",detached,5,prop118173788
533,kent,"£850,000        ",detached,5,prop119878688
534,kent,"£850,000        ",detached,5,prop114905501
535,kent,"£850,000        ",detached,5,prop119753882
536,kent,"£850,000        ",detached,5,prop117683786
537,kent,"£850,000        ",detached,5,prop121828958
538,kent,"£850,000        ",detached,5,prop110665580
539,kent,"£850,000        ",detached,5,prop118313357
540,kent,"£850,000        ",detached,5,prop113843165
541,kent,"£850,000        ",detached,5,prop118682357
542,kent,"£850,000        ",detached,5,prop121968374
543,kent,"£850,000        ",detached,5,prop121062686
544,kent,"£850,000        ",detached,5,prop120933158
545,kent,"£850,000        ",detached,5,prop118747574
546,kent,"£850,000        ",detached,5,prop121979534
547,kent,"£850,000        ",detached,5,prop114858371
548,kent,"£850,000        ",detached,5,prop112004675
549,kent,"£850,000        ",detached,5,prop116864465
550,kent,"£825,000        ",detached,5,prop120362051
