,Location,Price,Type,rooms,Property ID
0,kent,"£165,000        ",detached,2,prop106848884
1,kent,"£3,000,000        ",detached,2,prop108194789
2,kent,"£750,000        ",detached,2,prop107271353
3,kent,"£725,000        ",detached,2,prop120472301
4,kent,"£695,000        ",detached,2,prop115759922
5,kent,"£695,000        ",detached,2,prop120380327
6,kent,"£695,000        ",detached,2,prop115330850
7,kent,"£675,000        ",detached,2,prop115521572
8,kent,"£650,000        ",detached,2,prop72630438
9,kent,"£650,000        ",detached,2,prop121290560
10,kent,"£625,000        ",detached,2,prop115474043
11,kent,"£625,000        ",detached,2,prop82834854
12,kent,"£600,000        ",detached,2,prop114224357
13,kent,"£600,000        ",detached,2,prop119910599
14,kent,"£600,000        ",detached,2,prop118380755
15,kent,"£600,000        ",detached,2,prop121142987
16,kent,"£599,000        ",detached,2,prop105147137
17,kent,"£575,000        ",detached,2,prop83295984
18,kent,"£575,000        ",detached,2,prop117373127
19,kent,"£575,000        ",detached,2,prop118894517
20,kent,"£575,000        ",detached,2,prop88352071
21,kent,"£550,000        ",detached,2,prop119185751
22,kent,"£550,000        ",detached,2,prop114368162
23,kent,"£550,000        ",detached,2,prop116882570
24,kent,"£535,995        ",detached,2,prop121829027
25,kent,"£310,000        ",detached,2,prop121947821
26,kent,"£525,000        ",detached,2,prop120683369
27,kent,"£525,000        ",detached,2,prop113239979
28,kent,"£520,000        ",detached,2,prop119258528
29,kent,"£510,000        ",detached,2,prop113680064
30,kent,"£500,000        ",detached,2,prop90682871
31,kent,"£500,000        ",detached,2,prop118524554
32,kent,"£499,995        ",detached,2,prop107192912
33,kent,"£499,995        ",detached,2,prop119708717
34,kent,"£499,950        ",detached,2,prop119259704
35,kent,"£495,000        ",detached,2,prop119262320
36,kent,"£495,000        ",detached,2,prop118467284
37,kent,"£485,000        ",detached,2,prop120980543
38,kent,"£475,000        ",detached,2,prop116148275
39,kent,"£475,000        ",detached,2,prop121149404
40,kent,"£475,000        ",detached,2,prop120464402
41,kent,"£475,000        ",detached,2,prop118423481
42,kent,"£475,000        ",detached,2,prop121283441
43,kent,"£475,000        ",detached,2,prop121863209
44,kent,"£450,000        ",detached,2,prop121959791
45,kent,"£450,000        ",detached,2,prop114905522
46,kent,"£450,000        ",detached,2,prop87841006
47,kent,"£450,000        ",detached,2,prop118948526
48,kent,"£450,000        ",detached,2,prop117965561
49,kent,"£450,000        ",detached,2,prop117644666
50,kent,"£440,000        ",detached,2,prop119401031
51,kent,"£425,000        ",detached,2,prop120803072
52,kent,"£425,000        ",detached,2,prop113328815
53,kent,"£425,000        ",detached,2,prop116941952
54,kent,"£425,000        ",detached,2,prop118495247
55,kent,"£425,000        ",detached,2,prop112782782
56,kent,"£420,000        ",detached,2,prop117939353
57,kent,"£415,000        ",detached,2,prop118872926
