,Location,Price,Type,rooms,Property ID
122,canterbury,"£200,000        ",flat,2,prop117681929
123,canterbury,"£200,000        ",flat,2,prop112545863
124,canterbury,"£200,000        ",flat,2,prop121149785
125,canterbury,"£200,000        ",flat,2,prop113416208
126,canterbury,"£200,000        ",flat,2,prop116891126
127,canterbury,"£199,995        ",flat,2,prop113637344
128,canterbury,"£195,000        ",flat,2,prop79970466
129,canterbury,"£195,000        ",flat,2,prop114867809
130,canterbury,"£190,000        ",flat,2,prop114937835
131,canterbury,"£190,000        ",flat,2,prop115544951
132,canterbury,"£190,000        ",flat,2,prop120609377
133,canterbury,"£190,000        ",flat,2,prop122021912
134,canterbury,"£190,000        ",flat,2,prop118422245
135,canterbury,"£182,000        ",flat,2,prop118373690
136,canterbury,"£179,995        ",flat,2,prop102302807
137,canterbury,"£170,000        ",flat,2,prop113838059
138,canterbury,"£170,000        ",flat,2,prop119295776
139,canterbury,"£165,000        ",flat,2,prop111719663
140,canterbury,"£165,000        ",flat,2,prop117895091
141,canterbury,"£165,000        ",flat,2,prop116396786
142,canterbury,"£160,000        ",flat,2,prop119645963
143,canterbury,"£160,000        ",flat,2,prop119555717
144,canterbury,"£160,000        ",flat,2,prop120045167
145,canterbury,"£160,000        ",flat,2,prop120637865
146,canterbury,"£160,000        ",flat,2,prop89558461
147,canterbury,"£150,000        ",flat,2,prop66759156
148,canterbury,"£150,000        ",flat,2,prop70772109
149,canterbury,"£135,000        ",flat,2,prop112384406
150,canterbury,"£129,950        ",flat,2,prop112381097
151,canterbury,"£120,000        ",flat,2,prop119549576
152,canterbury,"£110,000        ",flat,2,prop106010555
153,canterbury,"£60,000        ",flat,2,prop118848116
